"Respondent.ID","Collector.ID","StartDate","EndDate","IP.Address","Ladder","LadderFuture","Ladder2","LadderFuture2","PhysicalHealth","MentalHealth","EmotionalHealth","Purpose","CommunityWellBeingRating","FutureCommunityRating","PositiveCommunityComments","NegativeCommunityComments","Community","Race","Hispanic","AgeGroup","Gender","HispanicLatino","SurveyMonth","SurveyWDay","PersonalRating","PersonalFutureRating","Thriving","Suffering","Struggling","Wellbeing","CommunityOptimism","CommunityPessimism","CommunityContinuity","PersonalOptimism","PersonalPessimism","PersonalContinuity","Outlook","AgeGroup.18.23.years.old","AgeGroup.24.42.years.old","AgeGroup.43.54.years.old","AgeGroup.55.66.years.old","AgeGroup.67.73.years.old","AgeGroup.Choose.not.to.answer","AgeGroup.Over.74","AgeGroup.Under.18","Gender.Choose.not.to.answer","Gender.Female","Gender.Male","Gender.Non.Binary","Race.Asian.Pacific.Islander","Race.Black.or.African.American","Race.Choose.not.to.answer","Race.Multiple.Races","Race.Native.American.or.American.Indian","Race.White","Community.Appleton","Community.Buchanan","Community.Clayton","Community.Combined.Locks","Community.Ellington","Community.Fox.Crossing","Community.Freedom","Community.Grand.Chute","Community.Greenville","Community.Harrison","Community.Hortonville","Community.Kaukauna","Community.Kimberly","Community.Little.Chute","Community.Menasha","Community.Neenah","Community.Sherwood","Community.Vandenbroek","Community.Woodville"
10776528778,224630041,0006-04-20,2019-06-04,"198.150.101.47",3.5,4.5,3.5,4,3,4,2,4,4,4,"arts pac mile of music lawrence great public schools colleges located near us","division of wealth we need more jobs that pay enough to allow for home purchase supporting a family etc","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Male","NotHispanicLatino",6,"Tue",3.5,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10773705634,224630041,0006-03-20,2019-06-03,"65.27.97.213",4,5,4,5,3,4,2,4,4,3,"the pride our homeowners take in caring for their properties our municipal services our schools worship retail environment work ethic cultural opportunities","i don t believe much hinders our community although ethnic diversity is changing here our welfare system is way too generous","Grand Chute","White","I am not Hispanic or Latino","Over 74","Female","NotHispanicLatino",6,"Mon",4,5,1,0,0,"Thriving",0,1,0,1,0,0,"Optimism",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10705792381,224630041,0005-03-20,2019-05-03,"45.25.54.237",3.5,3,4,3.5,3,3,2,4,3,2,"tolerance safety and available services","extreme conservatism and intolerance prejudice whether subtle or in your face for anyone who looks speaks worships or acts differently than ourselves","Grand Chute","White","I am not Hispanic or Latino","67-73 years old","Female","NotHispanicLatino",5,"Fri",3.5,3,0,0,1,"Struggling",0,1,0,0,1,0,"Pessimism",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10697945347,224630041,NA,2019-04-30,"198.150.183.44",3,3,2,2.5,3,5,2,4,2,1,"promoting and funding education at all levels education creates opportunities for people to evolve and grow at all ages we have wonderful educational institutions in this area but we need to fight for funding from the powers that be in madison","when you have too many people that have no chance of improving their situation in life","Grand Chute","Choose not to answer","Choose not to answer","55-66 years old","Male","NotHispanicLatino",4,"Tue",3,3,0,0,1,"Struggling",0,1,0,0,0,1,"Continuity",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10803889889,224630041,NA,2019-06-18,"104.5.139.123",4,4.5,3,3,4,4,2,4,3,1,"non profits trying to improve and deal with issues also the push to improve and increase trails and mobility in the communities","easy affordable access to mental health services","Grand Chute","White","I am not Hispanic or Latino","67-73 years old","Male","NotHispanicLatino",6,"Tue",4,4.5,1,0,0,"Thriving",0,1,0,1,0,0,"Optimism",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10798414275,224630041,NA,2019-06-14,"107.77.210.19",4,4,4,4,4,4,2,4,4,3,"the arts and a vast majority of the population being producers vs consumers in society responsible citizens with a strong work ethic","increase of consumers of the system and a loss of identity being sucked into the latest trend or perceived social problems lack of focus on what made this community what it is and maintaining that focus","Grand Chute","Choose not to answer","Choose not to answer","55-66 years old","Male","NotHispanicLatino",6,"Fri",4,4,1,0,0,"Thriving",0,1,0,0,0,1,"Continuity",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10790924658,224630041,0006-11-20,2019-06-11,"174.197.3.76",3,2.5,2,3,4,4,2,4,4,3,"the quality blend of arts and recreation really sets the fox cities apart","lack of support and leadership from current state officials political division amongst community members and rising rates of unstable family structures","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",6,"Tue",3,2.5,0,0,1,"Struggling",0,1,0,0,1,0,"Pessimism",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10745761888,224630041,NA,2019-05-21,"24.106.30.114",3.5,4,2.5,2.5,4,4,2,4,4,4,"safety","violence","Grand Chute","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",5,"Tue",3.5,4,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10652545432,224630041,0004-09-20,2019-04-09,"206.197.156.11",5,5,5,5,4,5,2,4,4,4,"connections built at my church home and at the school my children attend","parents who don t fully engage in the schooling and religious training of their children who are more hands off leaving the work to the school and or church for teachers and pastors","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",4,"Tue",5,5,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10907013944,224630041,0008-06-20,2019-08-06,"216.56.160.102",1,2.5,0.5,3,2,2,2,3,2,3,"outreach awareness","lack of affordable healthcare therapies","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",8,"Tue",1,2.5,0,1,0,"Suffering",1,0,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10789090997,224630041,0006-11-20,2019-06-11,"65.27.123.63",2,3,2,3,2,4,2,3,2,1,"listening to issues that community people are upset about realising that trying to satisfy all different grouos and people doesnt work you ant just combine places and expect it to work to educate people it is ok to have different points of views and not to attack them to educate on laws","rolling over on family values because you see money in something that will just piss off the vast majority","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Tue",2,3,0,1,0,"Suffering",0,1,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10799432515,224630041,NA,2019-06-15,"108.245.178.197",1,1.5,1,1.5,3,2,2,3,2,3,"downtown","healthcare and student loan crisis","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Sat",1,1.5,0,1,0,"Suffering",1,0,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10799376442,224630041,NA,2019-06-15,"108.245.179.0",2.5,3.5,3,3,3,3,2,3,3,3,"friendly people","","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Sat",2.5,3.5,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10633739851,224630041,0004-01-20,2019-04-01,"23.126.144.52",3,1.5,0.5,0.5,4,4,2,3,3,3,"schools churches community events","inclusion","Grand Chute","White","I am not Hispanic or Latino","Over 74","Female","NotHispanicLatino",4,"Mon",3,1.5,0,1,0,"Suffering",0,0,1,0,1,0,"Pessimism",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10769513736,224630041,NA,2019-05-31,"104.177.141.97",2,1,2,1,1,2,2,3,2,2,"","lack of good paying jobs with decent health insurance in the area the good paying jobs are few and far between","Grand Chute","Choose not to answer","Choose not to answer","Choose not to answer","Choose not to answer","NotHispanicLatino",5,"Fri",2,1,0,1,0,"Suffering",0,0,1,0,1,0,"Pessimism",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10770284346,224630041,0006-01-20,2019-06-01,"165.225.32.94",3.5,4.5,3,4,3,4,2,5,4,4,"positive atmosphere","","Grand Chute","Black or African American","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",6,"Sat",3.5,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10697892877,224630041,NA,2019-04-30,"198.150.183.44",4.5,4.5,4.5,4.5,5,5,2,5,4,4,"","","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",4,"Tue",4.5,4.5,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10776047091,224630041,0006-04-20,2019-06-04,"98.100.228.200",2.5,3.5,1.5,2.5,2,3,3,4,3,3,"most people i feel genuinely care about their neighbors which leads to us watching out for each other","i feel like their has been a sharp increase in crime and violence lately although i m not sure why this is happening","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Tue",2.5,3.5,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10830137879,224630041,NA,2019-06-28,"75.87.199.50",4,4,3.5,3.5,3,4,3,4,4,4,"low crime good social programs for those in need","rise in crime and homelessness","Grand Chute","White","I am not Hispanic or Latino","67-73 years old","Female","NotHispanicLatino",6,"Fri",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10827442025,224630041,NA,2019-06-27,"67.52.30.254",4,4,2.5,3.5,3,2,3,4,3,3,"","","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Thu",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10794393502,224630041,NA,2019-06-13,"65.27.118.88",2.5,3.5,1.5,3,3,3,3,4,2,3,"events fundraising","kids not growing to their potential and being spoiled babied too long selfishness and greed laziness","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Thu",2.5,3.5,0,0,1,"Struggling",1,0,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10788680191,224630041,0006-10-20,2019-06-10,"174.198.7.8",3.5,4.5,2.5,4,3,3,3,4,3,4,"lots of activities great food and social opportunities in the area","lack of access to mental health care lack of access to safe bike lanes and active outdoor space poor mental health training for school staff","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Mon",3.5,4.5,1,0,0,"Thriving",1,0,0,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10783264936,224630041,0006-07-20,2019-06-07,"143.44.172.17",3.5,4,4,4.5,3,3,3,4,2,2,"availability of basic need services information available at large events downtown about diversity and inclusion","lack of education for those who come into the community or live in the community that continue to hold ignorant ideas about others","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Fri",3.5,4,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10777886167,224630041,0006-05-20,2019-06-05,"98.100.228.200",3.5,4,3,4,3,3,3,4,3,3,"","","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Wed",3.5,4,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10777561523,224630041,0006-05-20,2019-06-05,"76.200.205.57",4,4,4,3.5,3,3,3,4,3,2,"connecting to people face to face and making meaningful relationships","technology","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Wed",4,4,1,0,0,"Thriving",0,1,0,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10776962718,224630041,0006-05-20,2019-06-05,"65.31.233.152",3.5,4.5,2.5,4,3,3,3,4,3,4,"parks bike trails and fitness centers","street protesters road work weather","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Male","NotHispanicLatino",6,"Wed",3.5,4.5,1,0,0,"Thriving",1,0,0,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10748317661,224630041,NA,2019-05-22,"67.52.30.254",4,4.5,3.5,4.5,3,3,3,4,4,3,"the sense of belonging i feel that there are is a large variety of businesses in the area that are supported by all sorts of different interests that people have it makes people feel that they belong when they have specialty stores that are akin to their personal interests","costs to change or add or support things ignorance of people to not try new things or to find out what is offered in our area","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",5,"Wed",4,4.5,1,0,0,"Thriving",0,1,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10745910860,224630041,NA,2019-05-21,"67.53.130.138",3.5,3.5,2.5,2.5,3,4,3,4,3,3,"","","Grand Chute","White","I am not Hispanic or Latino","67-73 years old","Female","NotHispanicLatino",5,"Tue",3.5,3.5,0,0,1,"Struggling",0,0,1,0,0,1,"Continuity",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10592685411,224630041,NA,2019-03-14,"67.53.129.26",3.5,3,3,3,3,2,3,4,2,3,"family focused environment","stagnation and focus what s our focus here in the fox cities","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",3,"Thu",3.5,3,0,0,1,"Struggling",1,0,0,0,1,0,"Pessimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10846463882,224630041,0007-08-20,2019-07-08,"24.106.21.2",4.5,4.5,4,4.5,4,4,3,4,2,3,"paths trails events community","lack of paths trail systems connecting all of the surrounding communities","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",7,"Mon",4.5,4.5,1,0,0,"Thriving",1,0,0,0,0,1,"Continuity",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10794333299,224630041,NA,2019-06-13,"75.87.207.214",4.5,4,3,3,4,3,3,4,4,4,"thoughtful educational initiatives homelessness arts apl fox cities reads performing arts center pillars great schools esp charter opportunities parks trails","political stratification financial extremes without understanding educators not being appropriately compensated respected","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Thu",4.5,4,1,0,0,"Thriving",0,0,1,0,1,0,"Pessimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10792950740,224630041,0006-12-20,2019-06-12,"108.230.177.170",2,5,0.5,3.5,4,3,3,4,3,3,"","","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Wed",2,5,0,1,0,"Suffering",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10789755068,224630041,0006-11-20,2019-06-11,"104.5.139.77",3.5,4.5,3,4,4,3,3,4,3,3,"the amount of human services organizations offering support community wide festivals and activities parks churches and the opportunity to get to know our police firefighters","homelessness prostitution drugs and the greyhound bus stop","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Tue",3.5,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10789062951,224630041,0006-11-20,2019-06-11,"104.177.141.210",4,4,3,3.5,4,4,3,4,4,3,"variety business industry education opportunities big city venues exposures in a smaller community","","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Tue",4,4,1,0,0,"Thriving",0,1,0,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10788613816,224630041,0006-10-20,2019-06-10,"23.117.81.164",2.5,3.5,2.5,3.5,4,3,3,4,2,2,"inclusiveness","racism and homophobia","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Mon",2.5,3.5,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10776405385,224630041,0006-04-20,2019-06-04,"198.150.101.45",4,4.5,2.5,3.5,4,3,3,4,4,4,"variety of activities small town feeling","amount of pressure placed on education system teachers are faced with greater student behavior issues on a daily basis and lack support and training to deal with these changes","Grand Chute","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",6,"Tue",4,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10776294941,224630041,0006-04-20,2019-06-04,"198.150.101.45",5,5,4.5,4.5,4,4,3,4,2,2,"","","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Tue",5,5,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10776062812,224630041,0006-04-20,2019-06-04,"198.150.101.46",3.5,3.5,4,4,4,4,3,4,3,3,"community events the variety","feeling safe while walking downtown","Grand Chute","Choose not to answer","Choose not to answer","Choose not to answer","Choose not to answer","NotHispanicLatino",6,"Tue",3.5,3.5,0,0,1,"Struggling",0,0,1,0,0,1,"Continuity",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10775794912,224630041,0006-04-20,2019-06-04,"198.150.101.46",4,3.5,3,2.5,4,3,3,4,4,2,"","","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Tue",4,3.5,0,0,1,"Struggling",0,1,0,0,1,0,"Pessimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10773802822,224630041,0006-03-20,2019-06-03,"198.150.101.126",3.5,3,3,3,4,3,3,4,4,4,"being progressive safe to live in jobs","several roads need repair if local taxes increase too much","Grand Chute","White","I am not Hispanic or Latino","55-66 years old","Male","NotHispanicLatino",6,"Mon",3.5,3,0,0,1,"Struggling",0,0,1,0,1,0,"Pessimism",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10773269649,224630041,0006-03-20,2019-06-03,"65.27.97.213",3.5,4.5,3,4,4,4,3,4,3,2,"variety of community events to appeal to all different people","lack of funds to implement what the community needs","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Mon",3.5,4.5,1,0,0,"Thriving",0,1,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10769217680,224630041,NA,2019-05-31,"75.87.195.38",3,4,2,3.5,4,3,3,4,4,3,"","","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",5,"Fri",3,4,0,0,1,"Struggling",0,1,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10742980785,224630041,NA,2019-05-20,"64.214.85.60",3.5,3.5,2.5,3.5,4,4,3,4,4,3,"positive stories in media free education resources to obtain housing assistance transportation health assessments job seeking assistance food banks projects where communities pool resources to meet a common goal","children in poverty safety of children weak gun control laws not enough high paying jobs political paralysis to move initiatives and laws forward lack of resources to transition one from poverty to no govt assistance mental health opioid drug addictions with little to no health resources social media sites that encourages hate and division","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",5,"Mon",3.5,3.5,0,0,1,"Struggling",0,1,0,0,0,1,"Continuity",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10735912923,224630041,NA,2019-05-16,"24.123.93.130",3.5,4,4,4,4,4,3,4,3,3,"there are a variety of activities to promote engagement","activities are in specific areas and they do not cross cultures we need more diversity","Grand Chute","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",5,"Thu",3.5,4,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10720062981,224630041,0005-10-20,2019-05-10,"65.25.209.9",4,4,3,3.5,4,3,3,4,3,2,"resources and tools for physical and emotion health more community events to get people out via walking trails classes music and events","continuing to support people who are not contributing to our society and living off the system","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",5,"Fri",4,4,1,0,0,"Thriving",0,1,0,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10682256785,224630041,NA,2019-04-23,"147.0.173.18",4,4.5,3,4,4,2,3,4,3,4,"art and community events that bring together all of us regardless of background","","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",4,"Tue",4,4.5,1,0,0,"Thriving",1,0,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10659948365,224630041,0004-12-20,2019-04-12,"206.197.156.11",4,4.5,4,4.5,4,4,3,4,4,4,"providing community events for families","not enough public transportation need it to be available more hours 7 days a week this would allow all community families to be able to participate in more community activities and be able to provide for their families with being able to get to appointments shopping school work etc also add more routes","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",4,"Fri",4,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10652092833,224630041,0004-09-20,2019-04-09,"206.197.156.11",3.5,4.5,3,4,4,4,3,4,3,3,"schools","moochers and lazy people taking advantage of programs intended for those who really need the help","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",4,"Tue",3.5,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10776269408,224630041,0006-04-20,2019-06-04,"98.100.228.200",5,5,3,4.5,5,4,3,4,3,3,"","","Grand Chute","White","I am not Hispanic or Latino","43-54 years old","Male","NotHispanicLatino",6,"Tue",5,5,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10773595152,224630041,0006-03-20,2019-06-03,"65.25.217.61",4,4.5,3,3.5,5,4,3,4,4,4,"programs that offer a hand up not just a handout and youth programs that support boys and girls growing in their roles to be happy and productive men and women","the appleton area school district s stance fear of all youth serving organizations and the recent restrictions regarding promoting these organizations to the famillies","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Mon",4,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10657301336,224630041,0004-11-20,2019-04-11,"107.10.66.5",4,4.5,3.5,4,5,3,3,4,3,3,"parks trails green spaces public events libraries education","resistance to change lack of an open mind","Grand Chute","Multiple Races","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",4,"Thu",4,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10775969109,224630041,0006-04-20,2019-06-04,"98.100.228.200",5,5,3,4.5,1,2,3,4,3,4,"","","Grand Chute","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",6,"Tue",5,5,1,0,0,"Thriving",1,0,0,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
